cpu,uarch,intrinsic,instruction,extension,latency,throughput(ipc),throughput(cpi),notes
3A4000,GS464V,__lasx_mxvsllix_s_d,mxvsllix.s.d,asx,2,1,1,
3A4000,GS464V,__lasx_mxvsllix_s_h,mxvsllix.s.h,asx,2,1,1,
3A4000,GS464V,__lasx_mxvsllix_s_w,mxvsllix.s.w,asx,2,1,1,
3A4000,GS464V,__lasx_mxvsllix_u_d,mxvsllix.u.d,asx,2,1,1,
3A4000,GS464V,__lasx_mxvsllix_u_h,mxvsllix.u.h,asx,2,1,1,
3A4000,GS464V,__lasx_mxvsllix_u_w,mxvsllix.u.w,asx,2,1,1,
3A4000,GS464V,__lasx_mxvsrain_b,mxvsrain.b,asx,2,1,1,
3A4000,GS464V,__lasx_mxvsrain_h,mxvsrain.h,asx,2,1,1,
3A4000,GS464V,__lasx_mxvsrain_w,mxvsrain.w,asx,2,1,1,
3A4000,GS464V,__lasx_mxvsrains_s_b,mxvsrains.s.b,asx,4,1,1,
3A4000,GS464V,__lasx_mxvsrains_s_h,mxvsrains.s.h,asx,4,1,1,
3A4000,GS464V,__lasx_mxvsrains_s_w,mxvsrains.s.w,asx,4,1,1,
3A4000,GS464V,__lasx_mxvsrains_u_b,mxvsrains.u.b,asx,4,1,1,
3A4000,GS464V,__lasx_mxvsrains_u_h,mxvsrains.u.h,asx,4,1,1,
3A4000,GS464V,__lasx_mxvsrains_u_w,mxvsrains.u.w,asx,4,1,1,
3A4000,GS464V,__lasx_mxvsran_b,mxvsran.b,asx,2,1,1,
3A4000,GS464V,__lasx_mxvsran_h,mxvsran.h,asx,2,1,1,
3A4000,GS464V,__lasx_mxvsran_w,mxvsran.w,asx,2,1,1,
3A4000,GS464V,__lasx_mxvsrans_s_b,mxvsrans.s.b,asx,4,1,1,
3A4000,GS464V,__lasx_mxvsrans_s_h,mxvsrans.s.h,asx,4,1,1,
3A4000,GS464V,__lasx_mxvsrans_s_w,mxvsrans.s.w,asx,4,1,1,
3A4000,GS464V,__lasx_mxvsrans_u_b,mxvsrans.u.b,asx,4,1,1,
3A4000,GS464V,__lasx_mxvsrans_u_h,mxvsrans.u.h,asx,4,1,1,
3A4000,GS464V,__lasx_mxvsrans_u_w,mxvsrans.u.w,asx,4,1,1,
3A4000,GS464V,__lasx_mxvsrarin_b,mxvsrarin.b,asx,4,1,1,
3A4000,GS464V,__lasx_mxvsrarin_h,mxvsrarin.h,asx,4,1,1,
3A4000,GS464V,__lasx_mxvsrarin_w,mxvsrarin.w,asx,4,1,1,
3A4000,GS464V,__lasx_mxvsrarins_s_b,mxvsrarins.s.b,asx,4,1,1,
3A4000,GS464V,__lasx_mxvsrarins_s_h,mxvsrarins.s.h,asx,4,1,1,
3A4000,GS464V,__lasx_mxvsrarins_s_w,mxvsrarins.s.w,asx,4,1,1,
3A4000,GS464V,__lasx_mxvsrarins_u_b,mxvsrarins.u.b,asx,4,1,1,
3A4000,GS464V,__lasx_mxvsrarins_u_h,mxvsrarins.u.h,asx,4,1,1,
3A4000,GS464V,__lasx_mxvsrarins_u_w,mxvsrarins.u.w,asx,4,1,1,
3A4000,GS464V,__lasx_mxvsrarn_b,mxvsrarn.b,asx,4,1,1,
3A4000,GS464V,__lasx_mxvsrarn_h,mxvsrarn.h,asx,4,1,1,
3A4000,GS464V,__lasx_mxvsrarn_w,mxvsrarn.w,asx,4,1,1,
3A4000,GS464V,__lasx_mxvsrarns_s_b,mxvsrarns.s.b,asx,4,1,1,
3A4000,GS464V,__lasx_mxvsrarns_s_h,mxvsrarns.s.h,asx,4,1,1,
3A4000,GS464V,__lasx_mxvsrarns_s_w,mxvsrarns.s.w,asx,4,1,1,
3A4000,GS464V,__lasx_mxvsrarns_u_b,mxvsrarns.u.b,asx,4,1,1,
3A4000,GS464V,__lasx_mxvsrarns_u_h,mxvsrarns.u.h,asx,4,1,1,
3A4000,GS464V,__lasx_mxvsrarns_u_w,mxvsrarns.u.w,asx,4,1,1,
3A4000,GS464V,__lasx_mxvsrlin_b,mxvsrlin.b,asx,2,1,1,
3A4000,GS464V,__lasx_mxvsrlin_h,mxvsrlin.h,asx,2,1,1,
3A4000,GS464V,__lasx_mxvsrlin_w,mxvsrlin.w,asx,2,1,1,
3A4000,GS464V,__lasx_mxvsrlins_u_b,mxvsrlins.u.b,asx,4,1,1,
3A4000,GS464V,__lasx_mxvsrlins_u_h,mxvsrlins.u.h,asx,4,1,1,
3A4000,GS464V,__lasx_mxvsrlins_u_w,mxvsrlins.u.w,asx,4,1,1,
3A4000,GS464V,__lasx_mxvsrln_b,mxvsrln.b,asx,2,1,1,
3A4000,GS464V,__lasx_mxvsrln_h,mxvsrln.h,asx,2,1,1,
3A4000,GS464V,__lasx_mxvsrln_w,mxvsrln.w,asx,2,1,1,
3A4000,GS464V,__lasx_mxvsrlns_u_b,mxvsrlns.u.b,asx,4,1,1,
3A4000,GS464V,__lasx_mxvsrlns_u_h,mxvsrlns.u.h,asx,4,1,1,
3A4000,GS464V,__lasx_mxvsrlns_u_w,mxvsrlns.u.w,asx,4,1,1,
3A4000,GS464V,__lasx_mxvsrlrin_b,mxvsrlrin.b,asx,4,1,1,
3A4000,GS464V,__lasx_mxvsrlrin_h,mxvsrlrin.h,asx,4,1,1,
3A4000,GS464V,__lasx_mxvsrlrin_w,mxvsrlrin.w,asx,4,1,1,
3A4000,GS464V,__lasx_mxvsrlrins_u_b,mxvsrlrins.u.b,asx,4,1,1,
3A4000,GS464V,__lasx_mxvsrlrins_u_h,mxvsrlrins.u.h,asx,4,1,1,
3A4000,GS464V,__lasx_mxvsrlrins_u_w,mxvsrlrins.u.w,asx,4,1,1,
3A4000,GS464V,__lasx_mxvsrlrn_b,mxvsrlrn.b,asx,4,1,1,
3A4000,GS464V,__lasx_mxvsrlrn_h,mxvsrlrn.h,asx,4,1,1,
3A4000,GS464V,__lasx_mxvsrlrn_w,mxvsrlrn.w,asx,4,1,1,
3A4000,GS464V,__lasx_mxvsrlrns_u_b,mxvsrlrns.u.b,asx,4,1,1,
3A4000,GS464V,__lasx_mxvsrlrns_u_h,mxvsrlrns.u.h,asx,4,1,1,
3A4000,GS464V,__lasx_mxvsrlrns_u_w,mxvsrlrns.u.w,asx,4,1,1,
3A4000,GS464V,__lasx_mxvsub_el0_q,mxvsub.el0.q,asx,3,2,0.50,
3A4000,GS464V,__lasx_mxvsub_el0_s_wx_d,mxvsub.el0.s.wx.d,asx,3,2,0.49,
3A4000,GS464V,__lasx_mxvsub_el0_s_wx_h,mxvsub.el0.s.wx.h,asx,3,2,0.50,
3A4000,GS464V,__lasx_mxvsub_el0_s_wx_w,mxvsub.el0.s.wx.w,asx,3,2,0.49,
3A4000,GS464V,__lasx_mxvsub_el0_u_wx_d,mxvsub.el0.u.wx.d,asx,3,2,0.50,
3A4000,GS464V,__lasx_mxvsub_el0_u_wx_h,mxvsub.el0.u.wx.h,asx,3,2,0.49,
3A4000,GS464V,__lasx_mxvsub_el0_u_wx_w,mxvsub.el0.u.wx.w,asx,3,2,0.49,
3A4000,GS464V,__lasx_mxvsub_even_s_w2x_b,mxvsub.even.s.w2x.b,asx,2,2,0.49,
3A4000,GS464V,__lasx_mxvsub_even_s_w2x_d,mxvsub.even.s.w2x.d,asx,3,2,0.49,
3A4000,GS464V,__lasx_mxvsub_even_s_w2x_h,mxvsub.even.s.w2x.h,asx,2,2,0.49,
3A4000,GS464V,__lasx_mxvsub_even_s_w2x_w,mxvsub.even.s.w2x.w,asx,2,2,0.50,
3A4000,GS464V,__lasx_mxvsub_even_u_w2x_b,mxvsub.even.u.w2x.b,asx,2,2,0.50,
3A4000,GS464V,__lasx_mxvsub_even_u_w2x_d,mxvsub.even.u.w2x.d,asx,3,2,0.49,
3A4000,GS464V,__lasx_mxvsub_even_u_w2x_h,mxvsub.even.u.w2x.h,asx,2,2,0.49,
3A4000,GS464V,__lasx_mxvsub_even_u_w2x_w,mxvsub.even.u.w2x.w,asx,2,2,0.50,
3A4000,GS464V,__lasx_mxvsub_hi_s_w2x_b,mxvsub.hi.s.w2x.b,asx,3,1,1,
3A4000,GS464V,__lasx_mxvsub_hi_s_w2x_d,mxvsub.hi.s.w2x.d,asx,3,2,0.49,
3A4000,GS464V,__lasx_mxvsub_hi_s_w2x_h,mxvsub.hi.s.w2x.h,asx,3,1,1,
3A4000,GS464V,__lasx_mxvsub_hi_s_w2x_w,mxvsub.hi.s.w2x.w,asx,3,1,1,
3A4000,GS464V,__lasx_mxvsub_hi_u_w2x_b,mxvsub.hi.u.w2x.b,asx,3,1,1,
3A4000,GS464V,__lasx_mxvsub_hi_u_w2x_d,mxvsub.hi.u.w2x.d,asx,3,2,0.49,
3A4000,GS464V,__lasx_mxvsub_hi_u_w2x_h,mxvsub.hi.u.w2x.h,asx,3,1,1,
3A4000,GS464V,__lasx_mxvsub_hi_u_w2x_w,mxvsub.hi.u.w2x.w,asx,3,1,1,
3A4000,GS464V,__lasx_mxvsub_lo_s_w2x_b,mxvsub.lo.s.w2x.b,asx,3,1,1,
3A4000,GS464V,__lasx_mxvsub_lo_s_w2x_d,mxvsub.lo.s.w2x.d,asx,3,2,0.49,
3A4000,GS464V,__lasx_mxvsub_lo_s_w2x_h,mxvsub.lo.s.w2x.h,asx,3,1,1,
3A4000,GS464V,__lasx_mxvsub_lo_s_w2x_w,mxvsub.lo.s.w2x.w,asx,3,1,1,
3A4000,GS464V,__lasx_mxvsub_lo_u_w2x_b,mxvsub.lo.u.w2x.b,asx,3,1,1,
3A4000,GS464V,__lasx_mxvsub_lo_u_w2x_d,mxvsub.lo.u.w2x.d,asx,3,2,0.49,
3A4000,GS464V,__lasx_mxvsub_lo_u_w2x_h,mxvsub.lo.u.w2x.h,asx,3,1,1,
3A4000,GS464V,__lasx_mxvsub_lo_u_w2x_w,mxvsub.lo.u.w2x.w,asx,3,1,1,
3A4000,GS464V,__lasx_mxvsub_odd_s_w2x_b,mxvsub.odd.s.w2x.b,asx,2,2,0.49,
3A4000,GS464V,__lasx_mxvsub_odd_s_w2x_d,mxvsub.odd.s.w2x.d,asx,3,2,0.49,
3A4000,GS464V,__lasx_mxvsub_odd_s_w2x_h,mxvsub.odd.s.w2x.h,asx,2,2,0.50,
3A4000,GS464V,__lasx_mxvsub_odd_s_w2x_w,mxvsub.odd.s.w2x.w,asx,2,2,0.49,
3A4000,GS464V,__lasx_mxvsub_odd_u_w2x_b,mxvsub.odd.u.w2x.b,asx,2,2,0.49,
3A4000,GS464V,__lasx_mxvsub_odd_u_w2x_d,mxvsub.odd.u.w2x.d,asx,3,2,0.49,
3A4000,GS464V,__lasx_mxvsub_odd_u_w2x_h,mxvsub.odd.u.w2x.h,asx,2,2,0.49,
3A4000,GS464V,__lasx_mxvsub_odd_u_w2x_w,mxvsub.odd.u.w2x.w,asx,2,2,0.49,
3A4000,GS464V,__lasx_mxvsubh_s_b,mxvsubh.s.b,asx,1,2,0.50,
3A4000,GS464V,__lasx_mxvsubh_s_d,mxvsubh.s.d,asx,2,2,0.49,
3A4000,GS464V,__lasx_mxvsubh_s_h,mxvsubh.s.h,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxvsubh_s_w,mxvsubh.s.w,asx,1,2,0.50,
3A4000,GS464V,__lasx_mxvsubh_u_b,mxvsubh.u.b,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxvsubh_u_d,mxvsubh.u.d,asx,2,2,0.49,
3A4000,GS464V,__lasx_mxvsubh_u_h,mxvsubh.u.h,asx,1,2,0.50,
3A4000,GS464V,__lasx_mxvsubh_u_w,mxvsubh.u.w,asx,1,2,0.50,
3A4000,GS464V,__lasx_mxvsubx_s_d,mxvsubx.s.d,asx,1/2,1,1,
3A4000,GS464V,__lasx_mxvsubx_s_h,mxvsubx.s.h,asx,1/2,1,1,
3A4000,GS464V,__lasx_mxvsubx_s_w,mxvsubx.s.w,asx,1/2,1,1,
3A4000,GS464V,__lasx_mxvsubx_u_d,mxvsubx.u.d,asx,1/2,1,1,
3A4000,GS464V,__lasx_mxvsubx_u_h,mxvsubx.u.h,asx,1/2,1,1,
3A4000,GS464V,__lasx_mxvsubx_u_w,mxvsubx.u.w,asx,1/2,1,1,
3A4000,GS464V,__lasx_mxvsubxs_s_d,mxvsubxs.s.d,asx,1/2,1,1,
3A4000,GS464V,__lasx_mxvsubxs_s_h,mxvsubxs.s.h,asx,1/2,1,1,
3A4000,GS464V,__lasx_mxvsubxs_s_w,mxvsubxs.s.w,asx,1/2,1,1,
3A4000,GS464V,__lasx_mxvsubxs_u_d,mxvsubxs.u.d,asx,1/2,1,1,
3A4000,GS464V,__lasx_mxvsubxs_u_h,mxvsubxs.u.h,asx,1/2,1,1,
3A4000,GS464V,__lasx_mxvsubxs_u_w,mxvsubxs.u.w,asx,1/2,1,1,
3A4000,GS464V,__lasx_mxw2x_hi_s_b,mxw2x.hi.s.b,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxw2x_hi_s_d,mxw2x.hi.s.d,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxw2x_hi_s_h,mxw2x.hi.s.h,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxw2x_hi_s_w,mxw2x.hi.s.w,asx,1,2,0.50,
3A4000,GS464V,__lasx_mxw2x_lo_s_b,mxw2x.lo.s.b,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxw2x_lo_s_d,mxw2x.lo.s.d,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxw2x_lo_s_h,mxw2x.lo.s.h,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxw2x_lo_s_w,mxw2x.lo.s.w,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxwxbits_01_b,mxwxbits.01.b,asx,1,2,0.50,
3A4000,GS464V,__lasx_mxwxbits_mask_b,mxwxbits.mask.b,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxxor_v,mxxor.v,asx,1,2,0.49,
3A4000,GS464V,__lasx_mxxori_b,mxxori.b,asx,2,2,0.50,
3A4000,GS464V,__lasx_xfadd_d,xfadd.d,asx,5,2,0.49,
3A4000,GS464V,__lasx_xfadd_w,xfadd.w,asx,5,2,0.49,
3A4000,GS464V,__lasx_xfcaf_d,xfcaf.d,asx,2,2,0.49,
3A4000,GS464V,__lasx_xfcaf_w,xfcaf.w,asx,2,2,0.49,
3A4000,GS464V,__lasx_xfceq_d,xfceq.d,asx,2,2,0.49,
3A4000,GS464V,__lasx_xfceq_w,xfceq.w,asx,2,2,0.49,
3A4000,GS464V,__lasx_xfclass_d,xfclass.d,asx,2,2,0.50,
3A4000,GS464V,__lasx_xfclass_w,xfclass.w,asx,2,2,0.49,
3A4000,GS464V,__lasx_xfcle_d,xfcle.d,asx,2,2,0.49,
3A4000,GS464V,__lasx_xfcle_w,xfcle.w,asx,2,2,0.49,
3A4000,GS464V,__lasx_xfclt_d,xfclt.d,asx,2,2,0.50,
3A4000,GS464V,__lasx_xfclt_w,xfclt.w,asx,2,2,0.50,
3A4000,GS464V,__lasx_xfcne_d,xfcne.d,asx,2,2,0.49,
3A4000,GS464V,__lasx_xfcne_w,xfcne.w,asx,2,2,0.49,
3A4000,GS464V,__lasx_xfcor_d,xfcor.d,asx,2,2,0.50,
3A4000,GS464V,__lasx_xfcor_w,xfcor.w,asx,2,2,0.50,
3A4000,GS464V,__lasx_xfcueq_d,xfcueq.d,asx,2,2,0.49,
3A4000,GS464V,__lasx_xfcueq_w,xfcueq.w,asx,2,2,0.49,
3A4000,GS464V,__lasx_xfcule_d,xfcule.d,asx,2,2,0.50,
3A4000,GS464V,__lasx_xfcule_w,xfcule.w,asx,2,2,0.49,
3A4000,GS464V,__lasx_xfcult_d,xfcult.d,asx,2,2,0.50,
3A4000,GS464V,__lasx_xfcult_w,xfcult.w,asx,2,2,0.50,
3A4000,GS464V,__lasx_xfcun_d,xfcun.d,asx,2,2,0.49,
3A4000,GS464V,__lasx_xfcun_w,xfcun.w,asx,2,2,0.49,
3A4000,GS464V,__lasx_xfcune_d,xfcune.d,asx,2,2,0.50,
3A4000,GS464V,__lasx_xfcune_w,xfcune.w,asx,2,2,0.50,
3A4000,GS464V,__lasx_xfdiv_d,xfdiv.d,asx,8.21/23,0.15(1/6.67),6.67,
3A4000,GS464V,__lasx_xfdiv_w,xfdiv.w,asx,11/27,0.11(1/9.38),9.38,
3A4000,GS464V,__lasx_xfexdo_h,xfexdo.h,asx,3,1,1,
3A4000,GS464V,__lasx_xfexdo_w,xfexdo.w,asx,3,1,1,
3A4000,GS464V,__lasx_xfexp2_d,xfexp2.d,asx,4,2,0.49,
3A4000,GS464V,__lasx_xfexp2_w,xfexp2.w,asx,4,2,0.50,
3A4000,GS464V,__lasx_xfexupl_w,xfexupl.w,asx,3,1,1,
3A4000,GS464V,__lasx_xfexupr_d,xfexupr.d,asx,3,1,1,
3A4000,GS464V,__lasx_xfexupr_w,xfexupr.w,asx,3,1,1,
3A4000,GS464V,__lasx_xffint_s_d,xffint.s.d,asx,4,2,0.49,
3A4000,GS464V,__lasx_xffint_s_w,xffint.s.w,asx,4,2,0.49,
3A4000,GS464V,__lasx_xffint_u_d,xffint.u.d,asx,4,2,0.49,
3A4000,GS464V,__lasx_xffint_u_w,xffint.u.w,asx,4,2,0.49,
3A4000,GS464V,__lasx_xffql_d,xffql.d,asx,5,1,1,
3A4000,GS464V,__lasx_xffql_w,xffql.w,asx,5,1,1,
3A4000,GS464V,__lasx_xffqr_d,xffqr.d,asx,5,1,1,
3A4000,GS464V,__lasx_xffqr_w,xffqr.w,asx,5,1,1,
3A4000,GS464V,__lasx_xflog2_d,xflog2.d,asx,4,2,0.49,
3A4000,GS464V,__lasx_xflog2_w,xflog2.w,asx,4,2,0.49,
3A4000,GS464V,__lasx_xfmadd_d,xfmadd.d,asx,5,2,0.49,
3A4000,GS464V,__lasx_xfmadd_w,xfmadd.w,asx,5,2,0.49,
3A4000,GS464V,__lasx_xfmax_a_d,xfmax.a.d,asx,2,2,0.50,
3A4000,GS464V,__lasx_xfmax_a_w,xfmax.a.w,asx,2,2,0.49,
3A4000,GS464V,__lasx_xfmax_d,xfmax.d,asx,2,2,0.49,
3A4000,GS464V,__lasx_xfmax_w,xfmax.w,asx,2,2,0.50,
3A4000,GS464V,__lasx_xfmin_a_d,xfmin.a.d,asx,2,2,0.50,
3A4000,GS464V,__lasx_xfmin_a_w,xfmin.a.w,asx,2,2,0.49,
3A4000,GS464V,__lasx_xfmin_d,xfmin.d,asx,2,2,0.50,
3A4000,GS464V,__lasx_xfmin_w,xfmin.w,asx,2,2,0.50,
3A4000,GS464V,__lasx_xfmsub_d,xfmsub.d,asx,5,2,0.50,
3A4000,GS464V,__lasx_xfmsub_w,xfmsub.w,asx,5,2,0.49,
3A4000,GS464V,__lasx_xfmul_d,xfmul.d,asx,5,2,0.49,
3A4000,GS464V,__lasx_xfmul_w,xfmul.w,asx,5,2,0.49,
3A4000,GS464V,__lasx_xfrcp_d,xfrcp.d,asx,23,0.10(1/10),10,
3A4000,GS464V,__lasx_xfrcp_w,xfrcp.w,asx,27,0.09(1/11),11,
3A4000,GS464V,__lasx_xfrint_d,xfrint.d,asx,4,2,0.49,
3A4000,GS464V,__lasx_xfrint_w,xfrint.w,asx,4,2,0.49,
3A4000,GS464V,__lasx_xfrsqrt_d,xfrsqrt.d,asx,15,0.06(1/17),17,
3A4000,GS464V,__lasx_xfrsqrt_w,xfrsqrt.w,asx,25,0.05(1/20),20,
3A4000,GS464V,__lasx_xfsaf_d,xfsaf.d,asx,2,2,0.49,
3A4000,GS464V,__lasx_xfsaf_w,xfsaf.w,asx,2,2,0.49,
3A4000,GS464V,__lasx_xfseq_d,xfseq.d,asx,2,2,0.49,
3A4000,GS464V,__lasx_xfseq_w,xfseq.w,asx,2,2,0.49,
3A4000,GS464V,__lasx_xfsle_d,xfsle.d,asx,2,2,0.49,
3A4000,GS464V,__lasx_xfsle_w,xfsle.w,asx,2,2,0.49,
3A4000,GS464V,__lasx_xfslt_d,xfslt.d,asx,2,2,0.50,
3A4000,GS464V,__lasx_xfslt_w,xfslt.w,asx,2,2,0.50,
3A4000,GS464V,__lasx_xfsne_d,xfsne.d,asx,2,2,0.49,
3A4000,GS464V,__lasx_xfsne_w,xfsne.w,asx,2,2,0.49,
3A4000,GS464V,__lasx_xfsor_d,xfsor.d,asx,2,2,0.49,
3A4000,GS464V,__lasx_xfsor_w,xfsor.w,asx,2,2,0.50,
3A4000,GS464V,__lasx_xfsqrt_d,xfsqrt.d,asx,10,0.09(1/11.48),11.48,
3A4000,GS464V,__lasx_xfsqrt_w,xfsqrt.w,asx,39,0.08(1/13),13,
3A4000,GS464V,__lasx_xfsub_d,xfsub.d,asx,5,2,0.50,
3A4000,GS464V,__lasx_xfsub_w,xfsub.w,asx,5,2,0.50,
3A4000,GS464V,__lasx_xfsueq_d,xfsueq.d,asx,2,2,0.50,
3A4000,GS464V,__lasx_xfsueq_w,xfsueq.w,asx,2,2,0.49,
3A4000,GS464V,__lasx_xfsule_d,xfsule.d,asx,2,2,0.49,
3A4000,GS464V,__lasx_xfsule_w,xfsule.w,asx,2,2,0.50,
3A4000,GS464V,__lasx_xfsult_d,xfsult.d,asx,2,2,0.49,
3A4000,GS464V,__lasx_xfsult_w,xfsult.w,asx,2,2,0.50,
3A4000,GS464V,__lasx_xfsun_d,xfsun.d,asx,2,2,0.49,
3A4000,GS464V,__lasx_xfsun_w,xfsun.w,asx,2,2,0.50,
3A4000,GS464V,__lasx_xfsune_d,xfsune.d,asx,2,2,0.49,
3A4000,GS464V,__lasx_xfsune_w,xfsune.w,asx,2,2,0.49,
3A4000,GS464V,__lasx_xftint_s_d,xftint.s.d,asx,4,2,0.50,
3A4000,GS464V,__lasx_xftint_s_w,xftint.s.w,asx,4,2,0.49,
3A4000,GS464V,__lasx_xftint_u_d,xftint.u.d,asx,4,2,0.50,
3A4000,GS464V,__lasx_xftint_u_w,xftint.u.w,asx,4,2,0.49,
3A4000,GS464V,__lasx_xftq_h,xftq.h,asx,5,1,1,
3A4000,GS464V,__lasx_xftq_w,xftq.w,asx,5,1,1,
3A4000,GS464V,__lasx_xftrunc_s_d,xftrunc.s.d,asx,4,2,0.50,
3A4000,GS464V,__lasx_xftrunc_s_w,xftrunc.s.w,asx,4,2,0.49,
3A4000,GS464V,__lasx_xftrunc_u_d,xftrunc.u.d,asx,4,2,0.49,
3A4000,GS464V,__lasx_xftrunc_u_w,xftrunc.u.w,asx,4,2,0.49,
3A4000,GS464V,__lasx_xgetsign_b,xgetsign.b,asx,3,2,0.49,
3A4000,GS464V,__lasx_xgetsign_d,xgetsign.d,asx,3,2,0.49,
3A4000,GS464V,__lasx_xgetsign_h,xgetsign.h,asx,3,2,0.49,
3A4000,GS464V,__lasx_xgetsign_w,xgetsign.w,asx,3,2,0.50,
3A4000,GS464V,__lasx_xshuf_w,xshuf.w,asx,0.50/3,2,0.49,
3A4000,GS464V,__lasx_xshufi_d,xshufi.d,asx,0.50/3,2,0.49,
3A4000,GS464V,__lasx_xvbroadcast_b,xvbroadcast.b,asx,3,2,0.49,
3A4000,GS464V,__lasx_xvbroadcast_d,xvbroadcast.d,asx,3,2,0.49,
3A4000,GS464V,__lasx_xvbroadcast_h,xvbroadcast.h,asx,3,2,0.49,
3A4000,GS464V,__lasx_xvbroadcast_q,xvbroadcast.q,asx,3,2,0.49,
3A4000,GS464V,__lasx_xvbroadcast_w,xvbroadcast.w,asx,3,2,0.49,
3A4000,GS464V,__lasx_xvextract_q,xvextract.q,asx,3,2,0.49,
3A4000,GS464V,__lasx_xvfabs_d,xvfabs.d,asx,1,2,0.50,
3A4000,GS464V,__lasx_xvfabs_w,xvfabs.w,asx,1,2,0.49,
3A4000,GS464V,__lasx_xvfaddsub_d,xvfaddsub.d,asx,5,2,0.49,
3A4000,GS464V,__lasx_xvfaddsub_w,xvfaddsub.w,asx,5,2,0.49,
3A4000,GS464V,__lasx_xvfceil_d,xvfceil.d,asx,4,2,0.49,
3A4000,GS464V,__lasx_xvfceil_w,xvfceil.w,asx,4,2,0.49,
3A4000,GS464V,__lasx_xvfceildo_w,xvfceildo.w,asx,5,1,1,
3A4000,GS464V,__lasx_xvfceilupl_d,xvfceilupl.d,asx,5,1,1,
3A4000,GS464V,__lasx_xvfceilupr_d,xvfceilupr.d,asx,5,1,1,
3A4000,GS464V,__lasx_xvffintdo_w,xvffintdo.w,asx,5,1,1,
3A4000,GS464V,__lasx_xvffintupl_d,xvffintupl.d,asx,5,1,1,
3A4000,GS464V,__lasx_xvffintupr_d,xvffintupr.d,asx,5,1,1,
3A4000,GS464V,__lasx_xvffloor_d,xvffloor.d,asx,4,2,0.49,
3A4000,GS464V,__lasx_xvffloor_w,xvffloor.w,asx,4,2,0.49,
3A4000,GS464V,__lasx_xvffloordo_w,xvffloordo.w,asx,5,1,1,
3A4000,GS464V,__lasx_xvffloorupl_d,xvffloorupl.d,asx,5,1,1,
3A4000,GS464V,__lasx_xvffloorupr_d,xvffloorupr.d,asx,5,1,1,
3A4000,GS464V,__lasx_xvfmaddsub_d,xvfmaddsub.d,asx,0.50/5,2,0.49,
3A4000,GS464V,__lasx_xvfmaddsub_w,xvfmaddsub.w,asx,0.50/5,2,0.49,
3A4000,GS464V,__lasx_xvfmsub_d,xvfmsub.d,asx,0.50/5,2,0.49,
3A4000,GS464V,__lasx_xvfmsub_w,xvfmsub.w,asx,0.50/5,2,0.49,
3A4000,GS464V,__lasx_xvfmsubadd_d,xvfmsubadd.d,asx,0.50/5,2,0.50,
3A4000,GS464V,__lasx_xvfmsubadd_w,xvfmsubadd.w,asx,0.50/5,2,0.49,
3A4000,GS464V,__lasx_xvfneg_d,xvfneg.d,asx,1,2,0.49,
3A4000,GS464V,__lasx_xvfneg_w,xvfneg.w,asx,1,2,0.49,
3A4000,GS464V,__lasx_xvfnmadd_d,xvfnmadd.d,asx,0.50/5,2,0.49,
3A4000,GS464V,__lasx_xvfnmadd_w,xvfnmadd.w,asx,0.50/5,2,0.49,
3A4000,GS464V,__lasx_xvfnmsub_d,xvfnmsub.d,asx,0.50/5,2,0.49,
3A4000,GS464V,__lasx_xvfnmsub_w,xvfnmsub.w,asx,0.50/5,2,0.50,
3A4000,GS464V,__lasx_xvfrint_rm00_d,xvfrint.rm00.d,asx,4,2,0.50,
3A4000,GS464V,__lasx_xvfrint_rm00_w,xvfrint.rm00.w,asx,4,2,0.49,
3A4000,GS464V,__lasx_xvfrint_rm01_d,xvfrint.rm01.d,asx,4,2,0.49,
3A4000,GS464V,__lasx_xvfrint_rm01_w,xvfrint.rm01.w,asx,4,2,0.49,
3A4000,GS464V,__lasx_xvfrint_rm10_d,xvfrint.rm10.d,asx,4,2,0.49,
3A4000,GS464V,__lasx_xvfrint_rm10_w,xvfrint.rm10.w,asx,4,2,0.49,
3A4000,GS464V,__lasx_xvfrint_rm11_d,xvfrint.rm11.d,asx,4,2,0.49,
3A4000,GS464V,__lasx_xvfrint_rm11_w,xvfrint.rm11.w,asx,4,2,0.50,
3A4000,GS464V,__lasx_xvfround_d,xvfround.d,asx,4,2,0.49,
3A4000,GS464V,__lasx_xvfround_w,xvfround.w,asx,4,2,0.49,
3A4000,GS464V,__lasx_xvfrounddo_w,xvfrounddo.w,asx,5,1,1,
3A4000,GS464V,__lasx_xvfroundupl_d,xvfroundupl.d,asx,5,1,1,
3A4000,GS464V,__lasx_xvfroundupr_d,xvfroundupr.d,asx,5,1,1,
3A4000,GS464V,__lasx_xvfsubadd_d,xvfsubadd.d,asx,5,2,0.49,
3A4000,GS464V,__lasx_xvfsubadd_w,xvfsubadd.w,asx,5,2,0.49,
3A4000,GS464V,__lasx_xvftintdo_w,xvftintdo.w,asx,5,1,1,
